event_id,record_id,user_id,device_id,metric_type,event_time_utc,end_time_utc,numeric_value,unit,sleep_stage,operation,source_last_modified_utc,ingestion_time_utc,schema_version
ca66c498-cd47-4589-b48d-081ebaf7f107,8edda72e-0bc1-48e7-b7d7-3c1447e5070d,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T12:30:00Z,,94.78,bpm,,UPSERT,2026-07-07T12:30:15Z,2026-07-15T20:07:46Z,1
34c152f4-d1de-4fa5-abe0-b8e97d4c09f8,de7c9c84-5971-4423-815e-555af3d18f2a,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T13:00:00Z,,80.28,bpm,,UPSERT,2026-07-07T13:00:15Z,2026-07-15T20:07:46Z,1
17432263-b6e6-491f-94c9-92ef65a6047f,b9120561-a24f-4751-8ff3-58f6aa7444bb,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T13:30:00Z,,81.24,bpm,,UPSERT,2026-07-07T13:30:15Z,2026-07-15T20:07:46Z,1
9516f504-d287-4357-9f9a-6ecd3d4e23fa,88fcbd40-00e6-4bf8-b993-5def70cc6ad8,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T14:00:00Z,,82.27,bpm,,UPSERT,2026-07-07T14:00:15Z,2026-07-15T20:07:46Z,1
f4be6f1d-8c8d-46f1-ab13-4095820c4ff6,44d47662-8fbb-402a-80f9-253305e8bb05,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T14:30:00Z,,84.31,bpm,,UPSERT,2026-07-07T14:30:15Z,2026-07-15T20:07:46Z,1
d20b374d-cbd9-4c93-887d-d37f798f6a46,9aae4f34-87bf-4032-a13c-670241dff379,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T15:00:00Z,,85.64,bpm,,UPSERT,2026-07-07T15:00:15Z,2026-07-15T20:07:46Z,1
a84c6320-6c40-40bc-9cd9-474d09a68825,b957e159-3e3c-44c4-9993-c628d922029e,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T15:30:00Z,,84.67,bpm,,UPSERT,2026-07-07T15:30:15Z,2026-07-15T20:07:46Z,1
4b149858-5d28-47a0-957b-c613303a3c36,e5670d73-5253-428b-bc2f-5d1b260a7969,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T16:00:00Z,,75.47,bpm,,UPSERT,2026-07-07T16:00:15Z,2026-07-15T20:07:46Z,1
0c0581f9-5d39-42ce-a10b-2baec1072aea,b35e78de-1c49-4b99-b49c-284f78e82c53,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T16:30:00Z,,76.15,bpm,,UPSERT,2026-07-07T16:30:15Z,2026-07-15T20:07:46Z,1
5720467b-b54f-470e-9ff6-3583c53a8506,e05d9b4e-1ffd-43af-a652-b29de7bce5eb,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T17:00:00Z,,79.99,bpm,,UPSERT,2026-07-07T17:00:15Z,2026-07-15T20:07:46Z,1
789c00c3-edf4-4e5d-97b0-de86a582f69d,dbc3bda1-9b6b-4041-b22f-1e39491bf655,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T17:30:00Z,,86.0,bpm,,UPSERT,2026-07-07T17:30:15Z,2026-07-15T20:07:46Z,1
57c16972-7ce5-4d4d-97d3-3138699fa5f3,0eeb2670-3a4b-4af8-88c1-d93ab386efc2,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T18:00:00Z,,78.28,bpm,,UPSERT,2026-07-07T18:00:15Z,2026-07-15T20:07:46Z,1
a13977bc-ce87-45e2-a255-8b5369c0e527,ab1c3edd-84e8-4c10-ad94-1e7d9e8dba35,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T18:30:00Z,,66.59,bpm,,UPSERT,2026-07-07T18:30:15Z,2026-07-15T20:07:46Z,1
35413c44-3b55-4c15-8359-47743a412e5b,e9732c08-dfc7-423f-af60-218adb033b8b,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T19:00:00Z,,73.8,bpm,,UPSERT,2026-07-07T19:00:15Z,2026-07-15T20:07:46Z,1
cae8c39e-30e0-4dcb-a355-d18924b4bbcc,773a6f34-2610-4f87-a8b3-10ff631f80d4,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T19:30:00Z,,69.88,bpm,,UPSERT,2026-07-07T19:30:15Z,2026-07-15T20:07:46Z,1
73854f6e-4c1e-4134-985a-7fa8ad8ee523,1e944d1b-742e-4381-aaba-55c3e422ebd6,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T20:00:00Z,,65.96,bpm,,UPSERT,2026-07-07T20:00:15Z,2026-07-15T20:07:46Z,1
f9ffd3fb-513f-4564-a5c9-359d68f157ad,76e5c093-eaea-4c74-a257-869f2451c09a,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T20:30:00Z,,70.9,bpm,,UPSERT,2026-07-07T20:30:15Z,2026-07-15T20:07:46Z,1
1955a81c-4b39-4294-a03a-bd4e1b262c92,e725df3b-1cb5-45ff-8e9c-1d70005453d9,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T21:00:00Z,,68.99,bpm,,UPSERT,2026-07-07T21:00:15Z,2026-07-15T20:07:46Z,1
d71f742d-dd64-442f-9a96-fb848c71a2d0,afda6882-93cc-4bd8-8ad9-4ef9d4016855,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T21:30:00Z,,76.58,bpm,,UPSERT,2026-07-07T21:30:15Z,2026-07-15T20:07:46Z,1
32a27cb2-04a5-419a-9854-ee78a3fd4753,cf4646b3-0bbf-4445-b79b-09b51f6a0cb4,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T22:00:00Z,,63.99,bpm,,UPSERT,2026-07-07T22:00:15Z,2026-07-15T20:07:46Z,1
020a06d8-e912-4825-b7f6-723f4f13abd2,a0232d00-e630-4e90-8c07-c0bfe4c4b9f1,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T22:30:00Z,,66.46,bpm,,UPSERT,2026-07-07T22:30:15Z,2026-07-15T20:07:46Z,1
3eb164dc-e887-486d-a6cf-3c12b58f742b,3f9af6b9-4a2f-4145-9563-9dd4ed38a0cb,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T23:00:00Z,,84.55,bpm,,UPSERT,2026-07-07T23:00:15Z,2026-07-15T20:07:46Z,1
75fdb5c8-5948-444b-8790-73d21c40b3de,d465dcf4-00cc-42af-9fc5-724a1ab5ec36,usr_demo_001,ring_demo_001,heart_rate,2026-07-07T23:30:00Z,,76.88,bpm,,UPSERT,2026-07-07T23:30:15Z,2026-07-15T20:07:46Z,1
0550dbf5-b125-4fae-92c1-0d3493590cf5,f98b166c-ecc2-485a-8255-96f16e352524,usr_demo_001,ring_demo_001,sleep_session,2026-07-06T22:38:43Z,2026-07-07T05:46:43Z,428.0,minutes,,UPSERT,2026-07-06T22:38:58Z,2026-07-15T20:07:46Z,1
a5ec3a9f-1807-4b0a-8169-90e72e37944d,a39e6f9a-0aa7-4334-b840-5cf4e7e2e3bc,usr_demo_001,ring_demo_001,sleep_stage,2026-07-06T22:38:43Z,2026-07-07T00:03:43Z,85.0,minutes,DEEP,UPSERT,2026-07-06T22:38:58Z,2026-07-15T20:07:46Z,1
6acd8991-49ed-4faa-8252-c850eb5f77c9,fcfbf920-30c0-4251-8df7-fb6bee5d96f0,usr_demo_001,ring_demo_001,sleep_stage,2026-07-07T00:03:43Z,2026-07-07T03:54:43Z,231.0,minutes,LIGHT,UPSERT,2026-07-07T00:03:58Z,2026-07-15T20:07:46Z,1
98c4ea06-c662-4ea9-bf4d-ab6ab9acee5e,bdd61eb3-c732-4c34-a6a2-732ead24db72,usr_demo_001,ring_demo_001,sleep_stage,2026-07-07T03:54:43Z,2026-07-07T05:19:43Z,85.0,minutes,REM,UPSERT,2026-07-07T03:54:58Z,2026-07-15T20:07:46Z,1
a2146a6b-8263-487b-8692-3754d759db44,b1cb30cc-929f-43ee-83c5-3f8c67a8bef0,usr_demo_001,ring_demo_001,sleep_stage,2026-07-07T05:19:43Z,2026-07-07T05:44:43Z,25.0,minutes,AWAKE,UPSERT,2026-07-07T05:19:58Z,2026-07-15T20:07:46Z,1
512cb840-ca92-4e56-9754-cd8e48529705,50539023-c772-48d5-b6e2-889d43cd8b18,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-06T22:38:43Z,,97.12,percent,,UPSERT,2026-07-06T22:38:58Z,2026-07-15T20:07:46Z,1
a0e87f2e-4b53-49e2-9350-070a116d228f,a6ba2a4c-0d2a-4fbc-8c45-b35955c46165,usr_demo_001,ring_demo_001,skin_temperature,2026-07-06T22:38:43Z,,33.94,celsius,,UPSERT,2026-07-06T22:38:58Z,2026-07-15T20:07:46Z,1
a346f176-befc-41be-8af2-e6e90b5d5cbd,36f62359-a198-4248-adea-aa1ee2a21205,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-06T23:11:38Z,,96.77,percent,,UPSERT,2026-07-06T23:11:53Z,2026-07-15T20:07:46Z,1
92aca463-da2f-4dc7-9448-745778df37de,9501d044-30d5-4abf-854a-73441923831c,usr_demo_001,ring_demo_001,skin_temperature,2026-07-06T23:11:38Z,,34.02,celsius,,UPSERT,2026-07-06T23:11:53Z,2026-07-15T20:07:46Z,1
ee5b3d8b-da39-409c-ab54-77c2e6076559,75a79c24-287f-42c2-97f0-907ee85e7129,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-06T23:44:33Z,,97.68,percent,,UPSERT,2026-07-06T23:44:48Z,2026-07-15T20:07:46Z,1
046c27b9-33c3-4eb6-8057-56f689ee65a3,b933bffe-a39a-4307-bc9a-beb41fd87a39,usr_demo_001,ring_demo_001,skin_temperature,2026-07-06T23:44:33Z,,33.84,celsius,,UPSERT,2026-07-06T23:44:48Z,2026-07-15T20:07:46Z,1
5516b365-0154-47e1-916d-0cb7cea6c365,520d935e-fe8c-4f10-9eec-59c117817a39,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T00:17:29Z,,96.37,percent,,UPSERT,2026-07-07T00:17:44Z,2026-07-15T20:07:46Z,1
77beb88f-38e1-47d0-b06e-162acc511c49,080540f1-cdf5-4b49-a1da-d21a8c520a11,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T00:17:29Z,,34.74,celsius,,UPSERT,2026-07-07T00:17:44Z,2026-07-15T20:07:46Z,1
a116d5ea-4834-41fd-b4b9-69e25f425f0c,bd2e9fa8-b36e-4f29-88fe-fa9aa7057a41,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T00:50:24Z,,95.53,percent,,UPSERT,2026-07-07T00:50:39Z,2026-07-15T20:07:46Z,1
8ddf25ee-ccff-43f3-a4f6-afe5554f67f7,6a02ae54-af37-4a2a-8711-5f948e819a9f,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T00:50:24Z,,33.62,celsius,,UPSERT,2026-07-07T00:50:39Z,2026-07-15T20:07:46Z,1
16c17aff-2fed-456f-a095-f102fc3abf10,24b04f96-f075-4bbd-a5db-2115ce910718,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T01:23:20Z,,97.83,percent,,UPSERT,2026-07-07T01:23:35Z,2026-07-15T20:07:46Z,1
6f1e6bc2-4710-431a-842d-6271cf4a1fc8,b0cca814-3a1b-48c7-8c85-057b73f01ccd,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T01:23:20Z,,34.3,celsius,,UPSERT,2026-07-07T01:23:35Z,2026-07-15T20:07:46Z,1
3fde9c6e-4527-4661-a4f2-3cad6f600570,cdfe254b-d77c-42ed-b56a-1847d145b403,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T01:56:15Z,,95.08,percent,,UPSERT,2026-07-07T01:56:30Z,2026-07-15T20:07:46Z,1
dd2fa8f5-f8ec-46a7-84c3-8fe42ceaafba,527520b0-8a40-4103-afda-e1296c71f1e1,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T01:56:15Z,,33.84,celsius,,UPSERT,2026-07-07T01:56:30Z,2026-07-15T20:07:46Z,1
7c80855a-499c-4299-8de9-c1021162e4b7,19103e7a-ff48-4d29-bda5-63015b651a56,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T02:29:10Z,,95.9,percent,,UPSERT,2026-07-07T02:29:25Z,2026-07-15T20:07:46Z,1
4fd5492f-ec32-450a-83e6-4367b2c5cb54,899f4a1a-c647-4a7a-af26-a1cd9b876999,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T02:29:10Z,,33.62,celsius,,UPSERT,2026-07-07T02:29:25Z,2026-07-15T20:07:46Z,1
ebb206eb-49ee-40a8-ad74-151d906b0f57,7389611d-9136-42ee-9508-32f9a5deedb3,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T03:02:06Z,,96.22,percent,,UPSERT,2026-07-07T03:02:21Z,2026-07-15T20:07:46Z,1
0bd43a13-6222-46d0-8ed1-905bd81e04df,e33d5bf7-5509-47f8-9532-2615ea814667,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T03:02:06Z,,33.88,celsius,,UPSERT,2026-07-07T03:02:21Z,2026-07-15T20:07:46Z,1
0aecdece-67ae-4a54-bf79-762f3a38ac3a,db8cd587-402d-48bc-b6fa-f36e51b7d3e9,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T03:35:01Z,,98.51,percent,,UPSERT,2026-07-07T03:35:16Z,2026-07-15T20:07:46Z,1
d07a5fda-bdb9-4a46-9a0b-48b7205a839b,a71a419e-8ee2-455e-a513-9fe70878e752,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T03:35:01Z,,34.06,celsius,,UPSERT,2026-07-07T03:35:16Z,2026-07-15T20:07:46Z,1
48c3979b-886c-4589-87e4-b487363fe2cb,d4d96103-b76f-42db-82e3-6264ae417668,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T04:07:56Z,,95.23,percent,,UPSERT,2026-07-07T04:08:11Z,2026-07-15T20:07:46Z,1
669f4337-bdf3-4db9-897d-6b58f36e3113,0f94a982-d5bd-4cb1-bab7-a2d9bf9756f4,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T04:07:56Z,,33.89,celsius,,UPSERT,2026-07-07T04:08:11Z,2026-07-15T20:07:46Z,1
76e1be03-e7d1-4722-baac-f98699f73e88,315e42b2-5b6e-4977-8200-8919616e4222,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T04:40:52Z,,96.45,percent,,UPSERT,2026-07-07T04:41:07Z,2026-07-15T20:07:46Z,1
79948f39-c39a-45e1-adcf-0c06bdd4d3a7,5b10ee36-b82c-49d4-99f4-4b07f8f7d5f0,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T04:40:52Z,,33.88,celsius,,UPSERT,2026-07-07T04:41:07Z,2026-07-15T20:07:46Z,1
4e1c9240-49d8-48bf-bafd-0030ffc175ea,8e7a58d7-78b8-4f64-865f-4b5955505b9b,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T05:13:47Z,,96.52,percent,,UPSERT,2026-07-07T05:14:02Z,2026-07-15T20:07:46Z,1
ab49e336-0db8-46d9-ab3e-af0ae3376803,a78aa8a6-c23b-4b7f-b3d2-3d848ba4eb78,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T05:13:47Z,,33.72,celsius,,UPSERT,2026-07-07T05:14:02Z,2026-07-15T20:07:46Z,1
3cff1c59-6b7c-4b52-8f7d-91b2bcb6c0d9,b45b25c5-7f43-49b8-86d9-1417ee794080,usr_demo_001,ring_demo_001,blood_oxygen,2026-07-07T05:46:43Z,,97.31,percent,,UPSERT,2026-07-07T05:46:58Z,2026-07-15T20:07:46Z,1
d9cc88ed-db5a-494f-a361-11edc54cd707,78c3ba38-2d73-4916-a533-7cd33b2cd779,usr_demo_001,ring_demo_001,skin_temperature,2026-07-07T05:46:43Z,,34.16,celsius,,UPSERT,2026-07-07T05:46:58Z,2026-07-15T20:07:46Z,1
1386c4e2-1b5b-42bc-a60e-94ce6b33ff51,20834c45-5fb5-47de-be62-28f5e778b670,usr_demo_001,ring_demo_001,steps,2026-07-07T23:55:00Z,,6443.0,count,,UPSERT,2026-07-07T23:55:15Z,2026-07-15T20:07:46Z,1
39606faf-8ac0-4f59-944f-dcb21f5930ef,9e7e7d94-d700-47bc-aeab-6b9f0433f33f,usr_demo_001,ring_demo_001,energy_score,2026-07-07T08:00:00Z,,98.0,score,,UPSERT,2026-07-07T08:00:15Z,2026-07-15T20:07:46Z,1
0a0354cc-2ef4-4b92-b7a2-f97480094fad,7ce9b85a-da21-4c33-a50d-4f091eb1e465,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T00:00:00Z,,59.06,bpm,,UPSERT,2026-07-08T00:00:15Z,2026-07-15T20:07:46Z,1
7cb08684-3025-4ae6-963f-93bf457921c8,5ac1c3c2-86e8-4091-b7e6-f83470e3c152,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T00:30:00Z,,69.46,bpm,,UPSERT,2026-07-08T00:30:15Z,2026-07-15T20:07:46Z,1
53e55ec7-92f7-4368-bd72-b144185c4170,26cd012e-4375-4dfd-8c2b-6884924797dc,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T01:00:00Z,,70.98,bpm,,UPSERT,2026-07-08T01:00:15Z,2026-07-15T20:07:46Z,1
3713804a-dea5-4669-a82d-a76da38d8f1e,a23aacc0-3157-4b46-bc61-46b54678f64a,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T01:30:00Z,,70.05,bpm,,UPSERT,2026-07-08T01:30:15Z,2026-07-15T20:07:46Z,1
1c8e68cc-4ad4-4990-b522-5c9809db9078,e4b92c62-c7f8-4be4-b700-e9448ed5e806,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T02:00:00Z,,63.44,bpm,,UPSERT,2026-07-08T02:00:15Z,2026-07-15T20:07:46Z,1
03861778-7aa6-4f3e-8d39-5ba0b856783b,6c0eaf8f-8c25-47dd-992b-15d7dc62c3c9,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T02:30:00Z,,70.1,bpm,,UPSERT,2026-07-08T02:30:15Z,2026-07-15T20:07:46Z,1
32e4c97f-d085-4053-8d1d-19a5725f0f10,7640c86d-3ef4-4eaf-b7b3-c2343cd77076,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T03:00:00Z,,60.96,bpm,,UPSERT,2026-07-08T03:00:15Z,2026-07-15T20:07:46Z,1
8d630f6b-6570-43aa-9a0c-19c76b9d9e2e,c22f8317-9975-4277-991f-4f92c4427047,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T03:30:00Z,,77.65,bpm,,UPSERT,2026-07-08T03:30:15Z,2026-07-15T20:07:46Z,1
5951657f-7240-4dc8-8fa6-aefeb4bbe7c4,fc4ffb9b-92f9-4cb3-872f-e16bd2d4d431,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T04:00:00Z,,65.52,bpm,,UPSERT,2026-07-08T04:00:15Z,2026-07-15T20:07:46Z,1
b89e2649-04b0-4bb1-b3fc-c11e8e5c7e71,2f62e817-0bb8-45e6-a90e-1e0a41232ba1,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T04:30:00Z,,62.05,bpm,,UPSERT,2026-07-08T04:30:15Z,2026-07-15T20:07:46Z,1
0529c188-fe26-4773-92e3-1a7d4940a5e7,76a70322-6eec-46e7-9a89-5413ac25be67,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T05:00:00Z,,62.8,bpm,,UPSERT,2026-07-08T05:00:15Z,2026-07-15T20:07:46Z,1
cdce6c8e-ed05-41c8-9dbe-95ebf659cedc,a4c42aa0-df8c-45ec-86f0-0b8f863d5a37,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T05:30:00Z,,62.07,bpm,,UPSERT,2026-07-08T05:30:15Z,2026-07-15T20:07:46Z,1
9fbc4894-d11f-4ba0-b082-61dcba087565,15fd12d0-bb8a-4de2-9777-52e3335df342,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T06:00:00Z,,73.76,bpm,,UPSERT,2026-07-08T06:00:15Z,2026-07-15T20:07:46Z,1
4b7a8fe6-7840-4447-b070-d2e62239e52c,e9f8ff5b-c03c-48c3-9c80-98179c1dc7c7,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T06:30:00Z,,68.63,bpm,,UPSERT,2026-07-08T06:30:15Z,2026-07-15T20:07:46Z,1
bf3f8291-40ff-4256-9246-e390ab52ed20,760ff9c4-3fc8-4480-b1c5-232b17229787,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T07:00:00Z,,80.43,bpm,,UPSERT,2026-07-08T07:00:15Z,2026-07-15T20:07:46Z,1
3599e31b-9793-48f9-aa5d-e24a3de5192a,65c2b97b-4e87-4da0-befa-87a6a807780e,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T07:30:00Z,,65.34,bpm,,UPSERT,2026-07-08T07:30:15Z,2026-07-15T20:07:46Z,1
dd473809-9c8e-4c69-84db-a2e67bc37e07,5eea0f2a-686b-4e3d-be7e-8687f8c0af22,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T08:00:00Z,,67.33,bpm,,UPSERT,2026-07-08T08:00:15Z,2026-07-15T20:07:46Z,1
22906bd6-2d9f-4404-8b1d-9d169ac82d0e,3b33bca0-3e73-41e9-80c0-e777563fcbe0,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T08:30:00Z,,65.99,bpm,,UPSERT,2026-07-08T08:30:15Z,2026-07-15T20:07:46Z,1
78255c1d-ec26-43a7-a960-c598ac63cd93,68e88c15-7304-4e4e-907e-845e339e662f,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T09:00:00Z,,67.33,bpm,,UPSERT,2026-07-08T09:00:15Z,2026-07-15T20:07:46Z,1
4c8e5752-8545-4f77-b4ec-e95d21d8c25d,ba08d847-348a-40f9-a8cf-413677a83266,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T09:30:00Z,,78.43,bpm,,UPSERT,2026-07-08T09:30:15Z,2026-07-15T20:07:46Z,1
27f7ee77-f641-47b1-9f21-b34989af8162,4778cb7e-baf5-4dff-9fe3-5c33f6d6fcec,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T10:00:00Z,,75.57,bpm,,UPSERT,2026-07-08T10:00:15Z,2026-07-15T20:07:46Z,1
a18d59d1-bec1-4694-b6a6-deceab117b53,744f5e1b-6643-4723-b692-ecb77020caf2,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T10:30:00Z,,67.6,bpm,,UPSERT,2026-07-08T10:30:15Z,2026-07-15T20:07:46Z,1
58c2e0e9-a27e-46a3-a9c9-f0bf9118d586,1b13933c-6eb6-41ac-994e-748f1e3b1df6,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T11:00:00Z,,68.4,bpm,,UPSERT,2026-07-08T11:00:15Z,2026-07-15T20:07:46Z,1
15047328-c016-45e0-81c0-23c6ec8f8533,96767ea2-c5f7-4c9c-8417-e16d1d677b93,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T11:30:00Z,,72.35,bpm,,UPSERT,2026-07-08T11:30:15Z,2026-07-15T20:07:46Z,1
5f7f2d60-b9e0-4c68-b44a-f1d984788236,3ed20479-acea-4add-ae59-9682cdc0e9d8,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T12:00:00Z,,77.23,bpm,,UPSERT,2026-07-08T12:00:15Z,2026-07-15T20:07:46Z,1
122dbfda-b0eb-4d34-916f-6bc0a1eefa53,a510d31d-d0ee-4b7d-baac-8afeedddc852,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T12:30:00Z,,76.11,bpm,,UPSERT,2026-07-08T12:30:15Z,2026-07-15T20:07:46Z,1
745561e4-6a82-40a4-a9a1-265f3330ad9c,bf2fff74-0f65-4ce0-a573-e27aaf9e9081,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T13:00:00Z,,83.73,bpm,,UPSERT,2026-07-08T13:00:15Z,2026-07-15T20:07:46Z,1
1b6dc192-ef1d-41d4-9cf4-cf76acbf758c,254c6217-4cdd-4417-be67-cef2a7b63d06,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T13:30:00Z,,70.57,bpm,,UPSERT,2026-07-08T13:30:15Z,2026-07-15T20:07:46Z,1
5ea3e289-4e25-4f91-865d-0a7bc1b55da2,cfa67358-2689-439c-95cf-d7cf311bf029,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T14:00:00Z,,83.34,bpm,,UPSERT,2026-07-08T14:00:15Z,2026-07-15T20:07:46Z,1
b8d69551-2c3c-4381-a45d-a6e3a7875998,b9f295a5-1202-4633-b3dc-b0c8ecbafc36,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T14:30:00Z,,96.3,bpm,,UPSERT,2026-07-08T14:30:15Z,2026-07-15T20:07:46Z,1
6411e538-bbf0-46c6-b0ef-c50d3c81ab88,0e094bf0-c5c2-496f-9dad-df91ffdd9ea1,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T15:00:00Z,,83.17,bpm,,UPSERT,2026-07-08T15:00:15Z,2026-07-15T20:07:46Z,1
cb591ad7-6570-414b-8c2d-6d911f36245f,cfc1d645-2c7c-46ba-97ff-d85cc96954e1,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T15:30:00Z,,77.1,bpm,,UPSERT,2026-07-08T15:30:15Z,2026-07-15T20:07:46Z,1
3a45524b-121b-4ac9-810f-02136b3f3464,2fec7a44-1cee-46d6-8bcd-6d054a8284f9,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T16:00:00Z,,79.06,bpm,,UPSERT,2026-07-08T16:00:15Z,2026-07-15T20:07:46Z,1
73f1a4d1-c001-4aee-98a3-60894c426e47,c964ed3b-4464-437a-add7-9d473c2fe9bf,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T16:30:00Z,,78.61,bpm,,UPSERT,2026-07-08T16:30:15Z,2026-07-15T20:07:46Z,1
f1b9592a-df51-4de5-8683-943e3ffb2ff4,51aa0a59-5c74-45c0-83ba-0f6ae895d92a,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T17:00:00Z,,88.62,bpm,,UPSERT,2026-07-08T17:00:15Z,2026-07-15T20:07:46Z,1
8d0e6291-d88a-4cb2-b3ef-fe2c563f1d2f,f7c96688-efbc-49df-b23b-255d5757cdca,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T17:30:00Z,,76.68,bpm,,UPSERT,2026-07-08T17:30:15Z,2026-07-15T20:07:46Z,1
9e3dc6cb-e4bc-4678-8aad-8a7f1eeb8659,9c9a94ab-4806-46ff-bf37-6d8dc3604761,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T18:00:00Z,,79.89,bpm,,UPSERT,2026-07-08T18:00:15Z,2026-07-15T20:07:46Z,1
a3846628-3136-4521-834a-97d10102291d,c0ffb036-df52-4387-8a34-d37307938085,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T18:30:00Z,,78.7,bpm,,UPSERT,2026-07-08T18:30:15Z,2026-07-15T20:07:46Z,1
3ae3d4c1-a5b3-49d4-a6fc-55435d0726e5,635511be-16d5-414d-8e2e-5344985d0b1a,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T19:00:00Z,,93.82,bpm,,UPSERT,2026-07-08T19:00:15Z,2026-07-15T20:07:46Z,1
0af72301-aa07-40d1-9d65-af26c7d0e7b4,c7a0b453-a2fb-43c7-a15d-95ce303a790e,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T19:30:00Z,,82.02,bpm,,UPSERT,2026-07-08T19:30:15Z,2026-07-15T20:07:46Z,1
0091d5cd-0c99-43fe-b239-266a72d67aba,578ff89b-58cd-40fe-b801-7b82baae18e9,usr_demo_001,ring_demo_001,heart_rate,2026-07-08T20:00:00Z,,62.98,bpm,,UPSERT,2026-07-08T20:00:15Z,2026-07-15T20:07:46Z,1
